iter	Passed	Remaining
5069	6273	18473
5070	6274	18472
5071	6275	18471
5072	6277	18469
5073	6278	18468
5074	6279	18467
5075	6280	18465
5076	6281	18464
5077	6282	18462
5078	6284	18461
5079	6285	18460
5080	6286	18458
5081	6287	18457
5082	6288	18456
5083	6290	18454
5084	6291	18453
5085	6292	18451
5086	6293	18450
5087	6294	18449
5088	6296	18447
5089	6297	18446
5090	6298	18444
5091	6299	18443
5092	6300	18441
5093	6301	18440
5094	6302	18438
5095	6304	18437
5096	6305	18436
5097	6306	18434
5098	6307	18433
5099	6308	18432
5100	6310	18430
5101	6311	18430
5102	6312	18429
5103	6314	18427
5104	6315	18426
5105	6316	18425
5106	6317	18424
5107	6319	18422
5108	6320	18421
5109	6321	18420
5110	6322	18419
5111	6324	18418
5112	6325	18416
5113	6327	18417
5114	6328	18416
5115	6329	18415
5116	6330	18413
5117	6332	18412
5118	6333	18411
5119	6334	18410
5120	6335	18408
5121	6337	18407
5122	6338	18405
5123	6339	18404
5124	6340	18403
5125	6341	18401
5126	6343	18400
5127	6344	18399
5128	6345	18398
5129	6346	18396
5130	6347	18395
5131	6349	18393
5132	6350	18392
5133	6351	18391
5134	6352	18389
5135	6353	18388
5136	6354	18386
5137	6356	18385
5138	6357	18384
5139	6358	18383
5140	6359	18381
5141	6361	18380
5142	6362	18379
5143	6363	18377
5144	6364	18376
5145	6365	18375
5146	6367	18373
5147	6368	18372
5148	6369	18371
5149	6370	18369
5150	6371	18368
5151	6373	18367
5152	6374	18366
5153	6375	18365
5154	6376	18363
5155	6378	18362
5156	6379	18361
5157	6380	18359
5158	6381	18358
5159	6382	18357
5160	6384	18355
5161	6385	18354
5162	6386	18352
5163	6387	18351
5164	6388	18350
5165	6389	18348
5166	6391	18347
5167	6392	18345
5168	6393	18344
5169	6394	18343
5170	6395	18341
5171	6397	18340
5172	6398	18338
5173	6399	18337
5174	6400	18336
5175	6401	18334
5176	6403	18333
5177	6404	18332
5178	6405	18331
5179	6406	18329
5180	6407	18328
5181	6409	18327
5182	6410	18325
5183	6411	18324
5184	6412	18323
5185	6414	18322
5186	6415	18320
5187	6416	18319
5188	6417	18317
5189	6418	18316
5190	6420	18315
5191	6421	18313
5192	6422	18312
5193	6423	18310
5194	6424	18309
5195	6425	18308
5196	6427	18306
5197	6428	18305
5198	6429	18303
5199	6430	18302
5200	6431	18301
5201	6433	18300
5202	6434	18298
5203	6435	18297
5204	6436	18296
5205	6438	18295
5206	6439	18293
5207	6440	18292
5208	6441	18290
5209	6442	18289
5210	6444	18288
5211	6445	18287
5212	6446	18285
5213	6447	18284
5214	6448	18282
5215	6449	18281
5216	6451	18280
5217	6452	18278
5218	6453	18277
5219	6454	18275
5220	6455	18274
5221	6457	18273
5222	6458	18271
5223	6459	18270
5224	6460	18269
5225	6461	18268
5226	6463	18267
5227	6465	18267
5228	6466	18266
5229	6468	18266
5230	6469	18264
5231	6470	18263
5232	6471	18262
5233	6472	18260
5234	6473	18259
5235	6475	18257
5236	6476	18256
5237	6477	18254
5238	6478	18253
5239	6479	18252
5240	6480	18250
5241	6482	18249
5242	6483	18248
5243	6484	18247
5244	6485	18245
5245	6487	18244
5246	6488	18243
5247	6489	18241
5248	6490	18240
5249	6491	18238
5250	6492	18237
5251	6494	18235
5252	6495	18234
5253	6496	18232
5254	6497	18232
5255	6499	18231
5256	6500	18229
5257	6501	18228
5258	6502	18227
5259	6503	18225
5260	6505	18224
5261	6506	18223
5262	6507	18222
5263	6508	18220
5264	6509	18219
5265	6511	18217
5266	6512	18216
5267	6513	18215
5268	6514	18214
5269	6516	18212
5270	6517	18211
5271	6518	18210
5272	6519	18209
5273	6520	18207
5274	6522	18206
5275	6523	18205
5276	6524	18204
5277	6525	18202
5278	6526	18201
5279	6528	18199
5280	6529	18198
5281	6530	18197
5282	6531	18196
5283	6533	18194
5284	6534	18193
5285	6535	18191
5286	6536	18190
5287	6537	18188
5288	6538	18187
5289	6540	18186
5290	6541	18184
5291	6542	18183
5292	6543	18182
5293	6544	18180
5294	6546	18179
5295	6547	18177
5296	6548	18176
5297	6549	18175
5298	6550	18173
5299	6552	18172
5300	6553	18171
5301	6554	18170
5302	6555	18169
5303	6557	18167
5304	6558	18166
5305	6559	18165
5306	6560	18164
5307	6561	18162
5308	6563	18161
5309	6564	18160
5310	6566	18160
5311	6567	18158
5312	6568	18157
5313	6569	18156
5314	6570	18154
5315	6572	18153
5316	6573	18152
5317	6574	18150
5318	6575	18149
5319	6577	18149
5320	6578	18147
5321	6579	18146
5322	6580	18144
5323	6581	18143
5324	6583	18142
5325	6584	18140
5326	6585	18139
5327	6586	18138
5328	6587	18136
5329	6589	18135
5330	6590	18134
5331	6591	18132
5332	6592	18131
5333	6593	18130
5334	6595	18129
5335	6596	18127
5336	6597	18126
5337	6598	18124
5338	6599	18123
5339	6601	18122
5340	6602	18120
5341	6603	18119
5342	6604	18118
5343	6605	18116
5344	6607	18115
5345	6608	18114
5346	6609	18113
5347	6610	18111
5348	6611	18110
5349	6613	18108
5350	6614	18107
5351	6615	18106
5352	6616	18104
5353	6617	18103
5354	6619	18101
5355	6620	18100
5356	6621	18099
5357	6622	18097
5358	6623	18096
5359	6625	18095
5360	6626	18094
5361	6627	18092
5362	6628	18091
5363	6629	18089
5364	6630	18088
5365	6632	18086
5366	6633	18085
5367	6634	18084
5368	6635	18082
5369	6636	18081
5370	6638	18080
5371	6639	18078
5372	6640	18077
5373	6641	18076
5374	6642	18074
5375	6644	18073
5376	6645	18072
5377	6646	18071
5378	6647	18069
5379	6648	18068
5380	6650	18066
5381	6651	18065
5382	6652	18063
5383	6653	18062
5384	6654	18061
5385	6656	18060
5386	6657	18058
5387	6658	18057
5388	6659	18055
5389	6660	18054
5390	6661	18053
5391	6663	18051
5392	6664	18050
5393	6665	18048
5394	6666	18047
5395	6667	18045
5396	6668	18044
5397	6670	18043
5398	6671	18042
5399	6672	18040
5400	6673	18039
5401	6675	18038
5402	6676	18037
5403	6677	18036
5404	6678	18034
5405	6680	18033
5406	6681	18032
5407	6682	18031
5408	6683	18029
5409	6685	18028
5410	6686	18028
5411	6687	18027
5412	6689	18026
5413	6690	18024
5414	6691	18023
5415	6692	18021
5416	6693	18020
5417	6695	18018
5418	6696	18017
5419	6697	18016
5420	6698	18014
5421	6699	18013
5422	6700	18012
5423	6702	18011
5424	6703	18009
5425	6704	18008
5426	6705	18007
5427	6707	18006
5428	6708	18005
5429	6709	18003
5430	6710	18002
5431	6711	18000
5432	6713	17999
5433	6714	17998
5434	6715	17996
5435	6716	17995
5436	6718	17994
5437	6719	17993
5438	6720	17991
5439	6721	17990
5440	6722	17989
5441	6724	17987
5442	6725	17986
5443	6726	17984
5444	6727	17983
5445	6728	17982
5446	6729	17980
5447	6731	17979
5448	6732	17977
5449	6733	17976
5450	6734	17975
5451	6735	17973
5452	6737	17972
5453	6738	17971
5454	6739	17969
5455	6740	17968
5456	6741	17967
5457	6743	17965
5458	6744	17964
5459	6745	17963
5460	6746	17961
5461	6747	17960
5462	6749	17959
5463	6750	17957
5464	6751	17956
5465	6752	17954
5466	6753	17953
5467	6754	17952
5468	6756	17950
5469	6757	17949
5470	6758	17948
5471	6759	17946
5472	6760	17945
5473	6762	17943
5474	6763	17942
5475	6764	17941
5476	6765	17939
5477	6766	17938
5478	6767	17936
5479	6769	17935
5480	6770	17934
5481	6771	17932
5482	6772	17931
5483	6773	17930
5484	6774	17928
5485	6776	17927
5486	6777	17926
5487	6778	17924
5488	6779	17923
5489	6781	17922
5490	6782	17920
5491	6783	17919
5492	6784	17918
5493	6786	17917
5494	6787	17916
5495	6788	17914
5496	6789	17913
5497	6790	17911
5498	6791	17910
5499	6793	17909
5500	6794	17907
5501	6795	17907
5502	6797	17906
5503	6798	17904
5504	6799	17903
5505	6800	17902
5506	6802	17901
5507	6803	17899
5508	6804	17898
5509	6805	17898
5510	6807	17896
5511	6808	17895
5512	6809	17894
5513	6811	17893
5514	6812	17892
5515	6813	17891
5516	6814	17889
5517	6816	17888
5518	6817	17887
5519	6818	17885
5520	6819	17884
5521	6820	17883
5522	6821	17881
5523	6823	17880
5524	6824	17878
5525	6825	17877
5526	6826	17876
5527	6828	17875
5528	6829	17873
5529	6830	17872
5530	6831	17871
5531	6832	17869
5532	6833	17868
5533	6835	17866
5534	6836	17865
5535	6837	17863
5536	6838	17862
5537	6839	17861
5538	6840	17859
5539	6842	17858
5540	6843	17857
5541	6844	17855
5542	6845	17854
5543	6846	17853
5544	6847	17851
5545	6849	17850
5546	6850	17848
5547	6851	17847
5548	6852	17845
5549	6853	17844
5550	6854	17842
5551	6856	17841
5552	6857	17839
5553	6858	17838
5554	6859	17837
5555	6860	17835
5556	6861	17834
5557	6863	17833
5558	6864	17831
5559	6865	17830
5560	6866	17828
5561	6867	17827
5562	6868	17825
5563	6870	17824
5564	6871	17823
5565	6872	17821
5566	6873	17820
5567	6874	17819
5568	6876	17817
5569	6877	17816
5570	6878	17815
5571	6879	17813
5572	6880	17812
5573	6881	17811
5574	6883	17810
5575	6884	17808
5576	6885	17807
5577	6886	17806
5578	6889	17807
5579	6890	17805
5580	6891	17805
5581	6892	17803
5582	6893	17802
5583	6895	17800
5584	6896	17799
5585	6897	17798
5586	6898	17797
5587	6900	17795
5588	6901	17794
5589	6902	17793
5590	6903	17791
5591	6904	17790
5592	6906	17789
5593	6907	17787
5594	6908	17786
5595	6909	17785
5596	6910	17783
5597	6911	17782
5598	6913	17781
5599	6914	17779
5600	6915	17778
5601	6916	17777
5602	6918	17776
5603	6919	17776
5604	6921	17775
5605	6922	17773
5606	6923	17772
5607	6924	17771
5608	6926	17771
5609	6927	17770
5610	6929	17769
5611	6930	17767
5612	6931	17766
5613	6932	17765
5614	6933	17763
5615	6935	17762
5616	6937	17763
5617	6938	17761
5618	6939	17760
5619	6940	17759
5620	6941	17758
5621	6943	17756
5622	6944	17755
5623	6945	17753
5624	6946	17752
5625	6947	17751
5626	6948	17749
5627	6950	17748
5628	6951	17747
5629	6952	17746
5630	6954	17745
5631	6955	17743
5632	6956	17742
5633	6957	17741
5634	6958	17739
5635	6960	17738
5636	6961	17737
5637	6962	17735
5638	6963	17734
5639	6964	17733
5640	6965	17731
5641	6967	17730
5642	6968	17729
5643	6969	17728
5644	6971	17727
5645	6972	17725
5646	6973	17724
5647	6974	17723
5648	6975	17721
5649	6976	17720
5650	6978	17718
5651	6979	17717
5652	6980	17715
5653	6981	17714
5654	6982	17713
5655	6983	17711
5656	6985	17710
5657	6986	17709
5658	6987	17707
5659	6988	17706
5660	6989	17704
5661	6990	17703
5662	6992	17702
5663	6993	17700
5664	6994	17699
5665	6995	17698
5666	6996	17696
5667	6998	17695
5668	6999	17694
5669	7000	17692
5670	7001	17691
5671	7002	17689
5672	7004	17688
5673	7005	17686
5674	7006	17685
5675	7007	17684
5676	7008	17682
5677	7009	17681
5678	7011	17680
5679	7012	17678
5680	7013	17677
5681	7014	17676
5682	7015	17674
5683	7016	17673
5684	7018	17671
5685	7019	17671
5686	7020	17670
5687	7022	17669
5688	7023	17668
5689	7024	17667
5690	7026	17666
5691	7027	17664
5692	7028	17663
5693	7029	17662
5694	7031	17661
5695	7032	17660
5696	7033	17659
5697	7035	17657
5698	7036	17656
5699	7037	17655
5700	7038	17654
5701	7040	17653
5702	7041	17652
5703	7042	17651
5704	7043	17649
5705	7045	17648
5706	7046	17647
5707	7047	17645
5708	7048	17644
5709	7050	17643
5710	7051	17643
5711	7052	17642
5712	7054	17640
5713	7055	17639
5714	7056	17637
5715	7057	17636
5716	7058	17635
5717	7059	17633
5718	7061	17633
5719	7062	17632
5720	7063	17630
5721	7065	17629
5722	7066	17628
5723	7067	17626
5724	7068	17625
5725	7069	17624
5726	7071	17622
5727	7072	17621
5728	7073	17620
5729	7074	17618
5730	7076	17617
5731	7077	17616
5732	7078	17615
5733	7079	17614
5734	7080	17612
5735	7082	17611
5736	7083	17610
5737	7084	17608
5738	7085	17607
5739	7086	17606
5740	7088	17604
5741	7089	17603
5742	7090	17602
5743	7092	17601
5744	7093	17600
5745	7094	17599
5746	7095	17598
5747	7097	17597
5748	7098	17595
5749	7099	17594
5750	7100	17592
5751	7101	17591
5752	7102	17590
5753	7104	17588
5754	7105	17587
5755	7106	17585
5756	7107	17584
5757	7108	17583
5758	7110	17582
5759	7111	17580
5760	7112	17579
5761	7113	17577
5762	7114	17576
5763	7115	17575
5764	7117	17573
5765	7118	17572
5766	7119	17571
5767	7120	17569
5768	7121	17568
5769	7123	17567
5770	7124	17566
5771	7125	17565
5772	7127	17564
5773	7128	17563
5774	7129	17561
5775	7130	17560
5776	7132	17559
5777	7133	17557
5778	7134	17556
5779	7136	17556
5780	7137	17555
5781	7138	17554
5782	7139	17552
5783	7141	17551
5784	7142	17550
5785	7143	17549
5786	7144	17547
5787	7146	17546
5788	7147	17545
5789	7148	17543
5790	7149	17542
5791	7150	17541
5792	7152	17539
5793	7153	17538
5794	7154	17537
5795	7155	17535
5796	7156	17534
5797	7157	17533
5798	7159	17531
5799	7160	17530
5800	7161	17529
5801	7162	17528
5802	7164	17527
5803	7165	17525
5804	7166	17524
5805	7167	17523
5806	7169	17522
5807	7170	17521
5808	7171	17519
5809	7173	17519
5810	7174	17518
5811	7175	17517
5812	7176	17515
5813	7178	17514
5814	7179	17512
5815	7180	17511
5816	7181	17510
5817	7182	17509
5818	7184	17507
5819	7185	17506
5820	7186	17506
5821	7188	17505
5822	7189	17503
5823	7190	17502
5824	7191	17500
5825	7192	17499
5826	7194	17498
5827	7195	17496
5828	7196	17495
5829	7197	17493
5830	7198	17492
5831	7199	17491
5832	7201	17490
5833	7203	17490
5834	7204	17488
5835	7205	17487
5836	7206	17486
5837	7207	17484
5838	7208	17483
5839	7210	17482
5840	7211	17481
5841	7212	17479
5842	7213	17478
5843	7215	17477
5844	7216	17475
5845	7217	17474
5846	7218	17473
5847	7219	17472
5848	7221	17470
5849	7222	17469
5850	7223	17467
5851	7224	17466
5852	7225	17465
5853	7226	17463
5854	7228	17462
5855	7229	17461
5856	7230	17459
5857	7231	17458
5858	7232	17457
5859	7234	17455
5860	7235	17454
5861	7236	17453
5862	7237	17451
5863	7238	17450
5864	7240	17449
5865	7241	17447
5866	7242	17446
5867	7243	17445
5868	7244	17443
5869	7246	17442
5870	7247	17441
5871	7248	17439
5872	7249	17438
5873	7251	17437
5874	7252	17436
5875	7253	17434
5876	7254	17433
5877	7255	17431
5878	7256	17430
5879	7258	17429
5880	7259	17427
5881	7260	17426
5882	7261	17425
5883	7262	17423
5884	7263	17422
5885	7265	17421
5886	7266	17419
5887	7267	17418
5888	7268	17416
5889	7269	17415
5890	7271	17414
5891	7272	17412
5892	7273	17411
5893	7274	17410
5894	7275	17408
5895	7276	17407
5896	7278	17405
5897	7279	17404
5898	7280	17403
5899	7281	17402
5900	7282	17400
5901	7284	17399
5902	7285	17398
5903	7286	17397
5904	7287	17395
5905	7289	17394
5906	7290	17393
5907	7291	17392
5908	7292	17390
5909	7294	17390
5910	7295	17389
5911	7296	17388
5912	7298	17386
5913	7299	17385
5914	7300	17384
5915	7301	17383
5916	7302	17381
5917	7304	17380
5918	7305	17378
5919	7306	17377
5920	7307	17376
5921	7308	17374
5922	7310	17373
5923	7311	17372
5924	7312	17371
5925	7314	17370
5926	7315	17369
5927	7316	17367
5928	7317	17366
5929	7318	17365
5930	7320	17363
5931	7321	17362
5932	7322	17361
5933	7323	17359
5934	7324	17358
5935	7325	17357
5936	7327	17357
5937	7328	17356
5938	7330	17354
5939	7331	17353
5940	7332	17351
5941	7333	17350
5942	7334	17348
5943	7335	17347
5944	7337	17346
5945	7338	17344
5946	7339	17343
5947	7340	17341
5948	7341	17340
5949	7343	17339
5950	7344	17338
5951	7345	17337
5952	7346	17336
5953	7348	17335
5954	7349	17335
5955	7351	17333
5956	7352	17332
5957	7353	17331
5958	7354	17329
5959	7356	17328
5960	7357	17327
5961	7358	17325
5962	7359	17324
5963	7360	17323
5964	7362	17322
5965	7363	17320
5966	7364	17319
5967	7365	17318
5968	7366	17316
5969	7367	17315
5970	7369	17314
5971	7370	17312
5972	7371	17311
5973	7372	17310
5974	7373	17308
5975	7375	17307
5976	7376	17306
5977	7377	17304
5978	7378	17303
5979	7380	17302
5980	7381	17301
5981	7382	17299
5982	7383	17298
5983	7384	17297
5984	7386	17295
5985	7387	17294
5986	7388	17293
5987	7389	17291
5988	7390	17290
5989	7391	17289
5990	7393	17287
5991	7394	17286
5992	7395	17285
5993	7396	17283
5994	7398	17282
5995	7399	17281
5996	7400	17280
5997	7401	17278
5998	7402	17277
5999	7403	17275
6000	7405	17275
6001	7406	17274
6002	7408	17273
6003	7409	17272
6004	7410	17271
6005	7411	17269
6006	7413	17268
6007	7414	17267
6008	7415	17266
6009	7417	17265
6010	7418	17263
6011	7419	17262
6012	7420	17262
6013	7422	17261
6014	7423	17259
6015	7424	17258
6016	7425	17257
6017	7427	17255
6018	7428	17254
6019	7429	17252
6020	7430	17251
6021	7431	17250
6022	7432	17248
6023	7434	17247
6024	7435	17246
6025	7436	17245
6026	7438	17244
6027	7440	17244
6028	7441	17244
6029	7443	17243
6030	7444	17242
6031	7445	17241
6032	7447	17240
6033	7448	17239
6034	7449	17238
6035	7451	17238
6036	7453	17238
6037	7454	17237
6038	7455	17235
6039	7456	17234
6040	7458	17233
6041	7459	17232
6042	7460	17231
6043	7461	17229
6044	7462	17228
6045	7464	17227
6046	7465	17225
6047	7466	17224
6048	7467	17223
6049	7470	17224
6050	7473	17228
6051	7475	17228
6052	7478	17230
6053	7480	17231
6054	7483	17234
6055	7484	17232
6056	7485	17231
6057	7486	17230
6058	7487	17228
6059	7489	17227
6060	7490	17226
6061	7491	17225
6062	7492	17223
6063	7494	17222
6064	7495	17220
6065	7496	17219
6066	7497	17219
6067	7499	17217
6068	7500	17216
6069	7501	17215
6070	7502	17214
6071	7504	17212
6072	7505	17211
6073	7506	17210
6074	7507	17208
6075	7508	17207
6076	7509	17206
6077	7511	17204
6078	7512	17204
6079	7514	17204
6080	7516	17203
6081	7517	17203
6082	7519	17202
6083	7520	17201
6084	7523	17204
6085	7524	17203
6086	7525	17201
6087	7527	17201
6088	7529	17202
6089	7531	17203
6090	7533	17202
6091	7534	17200
6092	7535	17199
6093	7536	17198
6094	7538	17197
6095	7539	17196
6096	7541	17196
6097	7543	17196
6098	7546	17199
6099	7548	17200
6100	7550	17201
6101	7553	17204
6102	7555	17204
6103	7556	17203
6104	7558	17202
6105	7559	17201
6106	7560	17199
6107	7562	17199
6108	7563	17198
6109	7564	17197
6110	7566	17196
6111	7567	17194
6112	7568	17193
6113	7570	17193
6114	7571	17192
6115	7573	17192
6116	7574	17191
6117	7575	17189
6118	7578	17191
6119	7579	17190
6120	7580	17189
6121	7582	17187
6122	7583	17187
6123	7585	17187
6124	7587	17187
6125	7588	17186
6126	7589	17185
6127	7591	17183
6128	7592	17182
6129	7593	17181
6130	7595	17181
6131	7596	17179
6132	7598	17180
6133	7599	17178
6134	7600	17177
6135	7602	17176
6136	7603	17175
6137	7604	17173
6138	7605	17172
6139	7606	17170
6140	7607	17169
6141	7609	17168
6142	7610	17167
6143	7611	17166
6144	7614	17167
6145	7615	17165
6146	7616	17164
6147	7617	17163
6148	7618	17161
6149	7620	17160
6150	7621	17159
6151	7622	17157
6152	7623	17156
6153	7625	17155
6154	7626	17154
6155	7627	17153
6156	7629	17154
6157	7632	17155
6158	7634	17156
6159	7636	17157
6160	7638	17157
6161	7640	17158
6162	7643	17160
6163	7645	17160
6164	7646	17160
6165	7648	17159
6166	7649	17157
6167	7650	17156
6168	7651	17155
6169	7652	17153
6170	7654	17152
6171	7655	17151
6172	7656	17150
6173	7657	17149
6174	7659	17147
6175	7660	17146
6176	7661	17144
6177	7662	17143
6178	7663	17142
6179	7665	17140
6180	7666	17139
6181	7667	17138
6182	7668	17136
6183	7669	17135
6184	7671	17134
6185	7672	17133
6186	7673	17132
6187	7674	17130
6188	7675	17129
6189	7677	17128
6190	7678	17126
6191	7679	17125
6192	7680	17123
6193	7681	17122
6194	7683	17121
6195	7684	17119
6196	7685	17118
6197	7686	17116
6198	7687	17115
6199	7688	17113
6200	7690	17112
6201	7691	17111
6202	7692	17110
6203	7693	17109
6204	7695	17107
6205	7696	17106
6206	7697	17105
6207	7698	17104
6208	7700	17103
6209	7701	17101
6210	7702	17100
6211	7704	17100
6212	7705	17099
6213	7706	17097
6214	7707	17096
6215	7709	17095
6216	7710	17093
6217	7711	17092
6218	7712	17091
6219	7713	17089
6220	7715	17088
6221	7716	17087
6222	7717	17085
6223	7719	17085
6224	7720	17084
6225	7721	17082
6226	7722	17081
6227	7724	17080
6228	7725	17078
6229	7726	17077
6230	7727	17076
6231	7728	17074
6232	7729	17073
6233	7731	17072
6234	7732	17070
6235	7733	17069
6236	7735	17068
6237	7736	17067
6238	7737	17065
6239	7738	17064
6240	7739	17063
6241	7741	17062
6242	7742	17060
6243	7743	17059
6244	7744	17058
6245	7745	17056
6246	7747	17055
6247	7748	17054
6248	7749	17053
6249	7750	17051
6250	7751	17050
6251	7753	17048
6252	7754	17047
6253	7755	17046
6254	7756	17044
6255	7757	17043
6256	7758	17041
6257	7760	17040
6258	7761	17039
6259	7762	17037
6260	7763	17036
6261	7764	17035
6262	7766	17033
6263	7767	17032
6264	7768	17031
6265	7769	17029
6266	7770	17028
6267	7772	17027
6268	7773	17025
6269	7774	17024
6270	7775	17023
6271	7776	17021
6272	7778	17020
6273	7779	17019
6274	7780	17017
6275	7781	17016
6276	7783	17015
6277	7784	17014
6278	7785	17012
6279	7786	17011
6280	7787	17010
6281	7789	17008
6282	7790	17007
6283	7791	17006
6284	7792	17004
6285	7793	17003
6286	7795	17002
6287	7796	17000
6288	7797	16999
6289	7798	16998
6290	7799	16996
6291	7800	16995
6292	7802	16994
6293	7803	16992
6294	7804	16991
6295	7805	16989
6296	7806	16988
6297	7808	16987
6298	7809	16985
6299	7810	16984
6300	7811	16983
6301	7813	16982
6302	7814	16981
6303	7815	16979
6304	7816	16978
6305	7817	16977
6306	7819	16975
6307	7820	16974
6308	7821	16973
6309	7822	16971
6310	7823	16970
6311	7825	16969
6312	7826	16968
6313	7827	16966
6314	7829	16966
6315	7830	16965
6316	7831	16963
6317	7832	16962
6318	7834	16961
6319	7835	16959
6320	7836	16958
6321	7837	16957
6322	7838	16955
6323	7840	16954
6324	7842	16955
6325	7843	16954
6326	7844	16953
6327	7846	16951
