iter	RMSE	MAE
9891	12.33323612	9.558234159
9892	12.33162324	9.556786176
9893	12.33088091	9.556180833
9894	12.32963015	9.555245339
9895	12.32835843	9.554112405
9896	12.32722362	9.553065762
9897	12.32562949	9.551754785
9898	12.32426537	9.550507543
9899	12.32223876	9.548930435
9900	12.32075716	9.547446365
9901	12.31963145	9.546418783
9902	12.31797855	9.545295096
9903	12.3170542	9.544487235
9904	12.31625624	9.543952625
9905	12.31528398	9.543073584
9906	12.31388784	9.542097136
9907	12.31197134	9.540396495
9908	12.31106243	9.53963629
9909	12.30837287	9.538022093
9910	12.30705971	9.537117323
9911	12.30649241	9.536621656
9912	12.30545742	9.536022555
9913	12.30430925	9.535209646
9914	12.3034862	9.534470271
9915	12.30221753	9.5335327
9916	12.30112371	9.532817387
9917	12.30023066	9.532060367
9918	12.29797725	9.53055035
9919	12.29684318	9.529626606
9920	12.29562244	9.528357713
9921	12.29508546	9.528003953
9922	12.29301714	9.526413188
9923	12.29189573	9.525587474
9924	12.29029862	9.524042624
9925	12.28934927	9.523398913
9926	12.28811935	9.522734705
9927	12.28712954	9.521778016
9928	12.28645465	9.521318176
9929	12.28517001	9.520051256
9930	12.28274991	9.518306728
9931	12.28156343	9.517301427
9932	12.28030686	9.51620097
9933	12.27926078	9.515173119
9934	12.27836261	9.514160772
9935	12.27649588	9.51274621
9936	12.27548323	9.51171544
9937	12.27460172	9.51093015
9938	12.2730547	9.509726435
9939	12.27056681	9.507772835
9940	12.26927171	9.506773524
9941	12.26727563	9.505372173
9942	12.26526477	9.504406127
9943	12.26341522	9.503138411
9944	12.2619856	9.502041006
9945	12.25985319	9.499970795
9946	12.25755769	9.498726831
9947	12.25678262	9.498399295
9948	12.25536812	9.497361835
9949	12.25369621	9.496314964
9950	12.25276176	9.495578503
9951	12.25147295	9.494650042
9952	12.25051159	9.493782159
9953	12.25010317	9.493498819
9954	12.24758794	9.4919186
9955	12.24538469	9.490161544
9956	12.24388707	9.489273225
9957	12.24186662	9.487498584
9958	12.24051987	9.486229348
9959	12.23866191	9.484743347
9960	12.23770782	9.48419521
9961	12.23684744	9.483332502
9962	12.23531563	9.482299406
9963	12.23460224	9.481695553
9964	12.23360729	9.481120048
9965	12.23259907	9.480316372
9966	12.23089387	9.479142561
9967	12.23008182	9.478814039
9968	12.22873193	9.477518527
9969	12.22798532	9.47678975
9970	12.22546404	9.474564912
9971	12.22442551	9.47397766
9972	12.22343054	9.472958144
9973	12.22173309	9.471400744
9974	12.22033631	9.470370135
9975	12.22012196	9.470271792
9976	12.21846333	9.469381401
9977	12.21782378	9.469148506
9978	12.21629756	9.468125695
9979	12.21496532	9.466996767
9980	12.21393834	9.466266801
9981	12.21210245	9.464724813
9982	12.21067867	9.463382362
9983	12.20878951	9.46163792
9984	12.20744936	9.460244213
9985	12.20660497	9.45943642
9986	12.20562987	9.458570894
9987	12.20503163	9.458238259
9988	12.20282876	9.4568869
9989	12.20148926	9.455850312
9990	12.20069516	9.455281098
9991	12.20011499	9.454903204
9992	12.19847312	9.45332039
9993	12.19789204	9.452945376
9994	12.19579709	9.451587499
9995	12.19490509	9.450754751
9996	12.19320825	9.449472668
9997	12.19187476	9.448417516
9998	12.19061439	9.447186179
9999	12.18865814	9.445918254
10000	12.18675295	9.444595286
10001	12.18567618	9.443633392
10002	12.18476316	9.44256581
10003	12.18353533	9.44168757
10004	12.18275701	9.440982421
10005	12.18150546	9.440145918
10006	12.18008425	9.439224669
10007	12.17876757	9.438094981
10008	12.17713296	9.436912591
10009	12.17524515	9.43569175
10010	12.17307195	9.434351066
10011	12.17066563	9.432613072
10012	12.170144	9.43217899
10013	12.16785155	9.430180808
10014	12.16685819	9.429411891
10015	12.16558763	9.428275472
10016	12.1640115	9.426830661
10017	12.16238805	9.425809772
10018	12.16116262	9.424879607
10019	12.16019992	9.424026248
10020	12.15901447	9.423024819
10021	12.15774906	9.422135573
10022	12.15540859	9.42023741
10023	12.15472597	9.41977586
10024	12.15358163	9.418642606
10025	12.15223665	9.41745037
10026	12.15138604	9.416894531
10027	12.15023288	9.415736651
10028	12.14912045	9.414720193
10029	12.14794655	9.413714632
10030	12.14678283	9.412792505
10031	12.14584494	9.41204473
10032	12.14365333	9.410955364
10033	12.1427713	9.410126343
10034	12.14142349	9.408808786
10035	12.13947723	9.406908258
10036	12.13826775	9.405883481
10037	12.13656177	9.40485984
10038	12.13498548	9.403777651
10039	12.13364198	9.402897798
10040	12.13138976	9.401180941
10041	12.13057973	9.400501681
10042	12.12932631	9.399080076
10043	12.1276185	9.397846181
10044	12.12680362	9.396958499
10045	12.12465755	9.395388149
10046	12.12349738	9.394469736
10047	12.12243491	9.393450672
10048	12.12061598	9.392106774
10049	12.11971937	9.391192234
10050	12.1187534	9.39042547
10051	12.11711643	9.389141576
10052	12.11552094	9.387769358
10053	12.11338923	9.386598634
10054	12.11209762	9.385396163
10055	12.1111107	9.385018144
10056	12.10931871	9.383909939
10057	12.10814689	9.382869169
10058	12.10706316	9.382249463
10059	12.10576085	9.381197746
10060	12.10401797	9.379871803
10061	12.10329185	9.379099724
10062	12.10217431	9.378470169
10063	12.10064037	9.377767259
10064	12.09861964	9.376679498
10065	12.09739995	9.375913933
10066	12.09637853	9.375026761
10067	12.09472267	9.374106401
10068	12.09379859	9.373627019
10069	12.09290378	9.372972784
10070	12.09151664	9.371978082
10071	12.08956774	9.370868904
10072	12.08861829	9.370265866
10073	12.08747073	9.369104165
10074	12.08620968	9.368200734
10075	12.08538806	9.367604158
10076	12.08397265	9.366332729
10077	12.08346359	9.36592163
10078	12.0815542	9.364525516
10079	12.07952092	9.363018438
10080	12.07896221	9.362542175
10081	12.07786116	9.361603485
10082	12.07610875	9.359897639
10083	12.07529704	9.359217197
10084	12.07304168	9.357949718
10085	12.07198498	9.356903948
10086	12.07047466	9.355417408
10087	12.0695028	9.354387342
10088	12.06803777	9.353445834
10089	12.06686164	9.352482854
10090	12.06573677	9.351634456
10091	12.06441927	9.351016811
10092	12.0623631	9.349252655
10093	12.06133386	9.348198549
10094	12.06052708	9.347382738
10095	12.05889588	9.346270207
10096	12.05651094	9.344543117
10097	12.05525191	9.343767793
10098	12.05382751	9.342794879
10099	12.05269472	9.341902219
10100	12.0506514	9.340182592
10101	12.04934299	9.339152103
10102	12.047112	9.337521325
10103	12.04640731	9.336994555
10104	12.04472236	9.335735485
10105	12.04426764	9.335371458
10106	12.04276097	9.334113103
10107	12.04173886	9.333337485
10108	12.04003493	9.332061584
10109	12.03927771	9.331354808
10110	12.03807556	9.330354366
10111	12.03710846	9.329614765
10112	12.03644689	9.329167614
10113	12.03537265	9.328465972
10114	12.03388251	9.326816901
10115	12.03320683	9.326258288
10116	12.03160563	9.324936112
10117	12.0304791	9.323919776
10118	12.02808475	9.322234657
10119	12.02664803	9.320987979
10120	12.02575176	9.320294712
10121	12.02426326	9.318903244
10122	12.02312778	9.317917312
10123	12.02129923	9.316305887
10124	12.01959496	9.314987547
10125	12.01787664	9.3137948
10126	12.01624772	9.312651648
10127	12.01438302	9.311269682
10128	12.01264298	9.309734352
10129	12.01170786	9.308998208
10130	12.01101171	9.308459404
10131	12.00978103	9.307129747
10132	12.00808494	9.30605031
10133	12.00676618	9.304950826
10134	12.00625731	9.304614725
10135	12.0050512	9.303851356
10136	12.00456361	9.303613093
10137	12.00248522	9.302234058
10138	12.00058228	9.300777316
10139	11.99965002	9.299906204
10140	11.9987905	9.299054163
10141	11.99776346	9.298316474
10142	11.9961756	9.297337281
10143	11.99510482	9.296474579
10144	11.994157	9.295709373
10145	11.99327646	9.295111243
10146	11.99254806	9.294413316
10147	11.99171091	9.293615521
10148	11.99030698	9.292701367
10149	11.98763602	9.291066222
10150	11.98739229	9.290921115
10151	11.98584952	9.2896502
10152	11.9842952	9.288295178
10153	11.98302487	9.287110881
10154	11.98234214	9.286582431
10155	11.9804359	9.285237305
10156	11.97816959	9.283652125
10157	11.97651535	9.282438863
10158	11.9748987	9.28140219
10159	11.97370049	9.280430807
10160	11.97239882	9.279595791
10161	11.97171376	9.278996573
10162	11.97117073	9.278633922
10163	11.9702251	9.278091522
10164	11.96889034	9.27679575
10165	11.96784435	9.276367642
10166	11.96623218	9.275523987
10167	11.96533309	9.27488892
10168	11.96396027	9.274000048
10169	11.96271147	9.273011905
10170	11.96107761	9.271777341
10171	11.96021792	9.270953581
10172	11.95910523	9.27018207
10173	11.95725911	9.268620874
10174	11.95616333	9.26756379
10175	11.95462588	9.266298059
10176	11.9537843	9.265441674
10177	11.95184551	9.263960059
10178	11.95008707	9.262814584
10179	11.94796618	9.261079511
10180	11.9473463	9.260576681
10181	11.94647425	9.259913585
10182	11.94457258	9.258566285
10183	11.94350964	9.257973575
10184	11.94227382	9.257089615
10185	11.94172305	9.256803869
10186	11.94087298	9.256053665
10187	11.93950092	9.254865876
10188	11.93762091	9.25334157
10189	11.93567764	9.251816766
10190	11.93504256	9.25124498
10191	11.9341412	9.250372527
10192	11.93330346	9.249624095
10193	11.93208392	9.248754158
10194	11.93100597	9.247813086
10195	11.92983546	9.24708094
10196	11.92767333	9.245544448
10197	11.92742641	9.245442204
10198	11.92628654	9.244586773
10199	11.92427254	9.243174653
10200	11.92260545	9.241878769
10201	11.92059833	9.240336696
10202	11.91991572	9.239885171
10203	11.9192094	9.239353038
10204	11.91749393	9.237999326
10205	11.9160457	9.237163216
10206	11.91422471	9.235620413
10207	11.91283497	9.234511948
10208	11.91133508	9.233399089
10209	11.91091573	9.233088381
10210	11.90937436	9.231810966
10211	11.90797959	9.23058427
10212	11.90670888	9.229541173
10213	11.90452211	9.22813774
10214	11.90363213	9.227621315
10215	11.90194987	9.226860293
10216	11.90070018	9.225698776
10217	11.90024989	9.225234808
10218	11.89848027	9.224071191
10219	11.8967306	9.222508196
10220	11.895835	9.221944856
10221	11.8949333	9.221289134
10222	11.89263077	9.219637288
10223	11.89206894	9.219270123
10224	11.89059618	9.218148373
10225	11.88995978	9.217606619
10226	11.88827435	9.215920416
10227	11.88726511	9.214927754
10228	11.88589377	9.214189658
10229	11.88488319	9.213636863
10230	11.88373713	9.212746134
10231	11.88301863	9.212491687
10232	11.88211826	9.21167663
10233	11.87998641	9.209942698
10234	11.87861813	9.208658927
10235	11.87783365	9.208034407
10236	11.87609721	9.206680908
10237	11.8750159	9.205977581
10238	11.87349405	9.204880704
10239	11.8724565	9.203901388
10240	11.87083754	9.202862467
10241	11.86903516	9.201222503
10242	11.86698605	9.199562205
10243	11.866487	9.199229543
10244	11.86418731	9.197599322
10245	11.86324501	9.196929881
10246	11.86159116	9.19571476
10247	11.86022912	9.194646618
10248	11.85849441	9.193452309
10249	11.85697705	9.192126609
10250	11.85641106	9.19184443
10251	11.85511714	9.190954009
10252	11.85328576	9.189966373
10253	11.85216568	9.188855626
10254	11.85183704	9.188507738
10255	11.85109446	9.18790518
10256	11.85031132	9.18722901
10257	11.84920232	9.186552583
10258	11.84763276	9.185638283
10259	11.84671368	9.184937173
10260	11.84504353	9.183545886
10261	11.84453508	9.183088361
10262	11.84373384	9.182690467
10263	11.84235805	9.181742772
10264	11.84133979	9.180914454
10265	11.83984965	9.179509204
10266	11.83877897	9.17873541
10267	11.83759861	9.177882172
10268	11.83634887	9.176665653
10269	11.83477215	9.175156033
10270	11.83333446	9.174364163
10271	11.83090649	9.17271322
10272	11.83016918	9.172076753
10273	11.82856248	9.171093502
10274	11.8276857	9.170420316
10275	11.82588614	9.169141202
10276	11.8248594	9.168043597
10277	11.82391143	9.166943788
10278	11.8230273	9.166142608
10279	11.82144691	9.164955614
10280	11.8206404	9.164341858
10281	11.82001401	9.163854564
10282	11.81950295	9.163377133
10283	11.81868722	9.162592684
10284	11.81655767	9.160913222
10285	11.814689	9.159913429
10286	11.81369442	9.159000825
10287	11.81246447	9.158178131
10288	11.8113107	9.157076951
10289	11.80963315	9.156133198
10290	11.80867749	9.15553756
10291	11.80788422	9.154838888
10292	11.80663723	9.15380261
10293	11.80483987	9.152569425
10294	11.80410658	9.151857596
10295	11.80273208	9.150597234
10296	11.80166959	9.149850837
10297	11.80066701	9.149318009
10298	11.79937292	9.148230448
10299	11.7984634	9.147705611
10300	11.79766024	9.147036982
10301	11.79656872	9.14619281
10302	11.79568358	9.145355147
10303	11.79431214	9.144258401
10304	11.79297147	9.143168525
10305	11.79016533	9.141453676
10306	11.78949587	9.140856542
10307	11.78879593	9.140349635
10308	11.78802275	9.139816283
10309	11.78742991	9.139411802
10310	11.7867033	9.138770278
10311	11.7860589	9.13814553
10312	11.78473122	9.137018562
10313	11.78309426	9.135777928
10314	11.78212953	9.134890911
10315	11.78056887	9.13392584
10316	11.77821811	9.132451647
10317	11.77697224	9.131211473
10318	11.77534391	9.130132175
10319	11.77465345	9.129647925
10320	11.77314059	9.12864679
10321	11.77256068	9.128260922
10322	11.77134966	9.1274057
10323	11.76904368	9.125798559
10324	11.76759131	9.124784829
10325	11.76669991	9.124054005
10326	11.7658716	9.123572528
10327	11.76515379	9.123188329
10328	11.76319141	9.122018402
10329	11.762054	9.121372374
10330	11.76137093	9.12091901
10331	11.75997977	9.119888445
10332	11.75897556	9.119025347
10333	11.75829351	9.118496965
10334	11.75732168	9.117933211
10335	11.75627977	9.117089687
10336	11.75375603	9.115627285
10337	11.7530958	9.115032135
10338	11.75223127	9.114538708
10339	11.75077126	9.113580088
10340	11.74926686	9.112472444
10341	11.74825374	9.111914464
10342	11.74661283	9.110769361
10343	11.74560876	9.10988739
10344	11.74406936	9.108735667
10345	11.74268542	9.107486554
10346	11.74111798	9.10616346
10347	11.74055131	9.105784688
10348	11.7396978	9.105100093
10349	11.73809947	9.104084392
10350	11.73665893	9.102917722
10351	11.73530888	9.101853656
10352	11.73405535	9.100660681
10353	11.73334649	9.100187173
10354	11.73211174	9.099467451
10355	11.73085347	9.098578812
10356	11.72910784	9.097547355
10357	11.72758304	9.096430099
10358	11.72634869	9.095463795
10359	11.72528807	9.094657506
10360	11.72372252	9.093504811
10361	11.72269987	9.092771968
10362	11.72172975	9.091971203
10363	11.72097357	9.091371061
10364	11.72025928	9.090756568
10365	11.71885619	9.089698804
10366	11.71638984	9.088212657
10367	11.71464232	9.087198137
10368	11.71409833	9.086846874
10369	11.7127955	9.085880068
10370	11.71184299	9.084943163
10371	11.71136386	9.084534165
10372	11.70966956	9.083535304
10373	11.70875974	9.082777787
10374	11.70696497	9.080935601
10375	11.70564015	9.079963516
10376	11.70407647	9.078779676
10377	11.70244979	9.077407202
10378	11.70150417	9.076640746
10379	11.70016118	9.075416911
10380	11.69809154	9.07375157
10381	11.69694538	9.072843961
10382	11.69557806	9.072112039
10383	11.69424217	9.071049364
10384	11.69259087	9.069941794
10385	11.69086216	9.069021847
10386	11.69052207	9.068714023
10387	11.68989972	9.068262276
10388	11.68849418	9.067297393
10389	11.68668226	9.065893522
10390	11.6855332	9.06489848
10391	11.68327492	9.063367856
10392	11.6824377	9.062558533
10393	11.68062311	9.061431115
10394	11.67967842	9.060289055
10395	11.67811518	9.059233733
10396	11.67670867	9.058314687
10397	11.67498716	9.056831373
10398	11.67428859	9.056086101
10399	11.6735711	9.055611528
10400	11.67191869	9.054359222
10401	11.67038022	9.053150332
10402	11.66821048	9.051441685
10403	11.66737172	9.050635851
10404	11.66554072	9.049329579
10405	11.6642726	9.048548165
10406	11.66351999	9.047798037
10407	11.66268649	9.047288463
10408	11.66100514	9.04610309
10409	11.66022288	9.045550029
10410	11.65891563	9.044359925
10411	11.65772256	9.043229502
10412	11.65667268	9.042578252
10413	11.65549967	9.041431037
10414	11.65403238	9.040506902
10415	11.65359876	9.040218206
10416	11.65228817	9.039231257
10417	11.6517404	9.038836403
10418	11.65065365	9.037760884
10419	11.64941707	9.036585152
10420	11.64862749	9.036177859
10421	11.64685722	9.035169507
10422	11.64587363	9.034297925
10423	11.64505791	9.03356718
10424	11.64414314	9.032860986
10425	11.64295005	9.031674919
10426	11.6421428	9.030942935
10427	11.64134018	9.030146753
10428	11.63932755	9.028385171
10429	11.6387802	9.027975304
10430	11.63772519	9.026906447
10431	11.63690843	9.026024033
10432	11.63600088	9.025449232
10433	11.63531885	9.024935625
10434	11.63384376	9.023830149
10435	11.63275177	9.023159331
10436	11.63121181	9.022213929
10437	11.63004284	9.021563802
10438	11.62779131	9.020115562
10439	11.62691749	9.01941344
10440	11.62509885	9.018453006
10441	11.62373772	9.01717306
10442	11.62162397	9.015480871
10443	11.6213132	9.015139018
10444	11.62036953	9.014320333
10445	11.61861421	9.012685551
10446	11.61735518	9.011836233
10447	11.61621528	9.010979015
10448	11.61456205	9.009673803
10449	11.61317937	9.00848611
10450	11.61224747	9.007817546
10451	11.61088537	9.006703242
10452	11.60904596	9.005057578
10453	11.60726126	9.004122226
10454	11.60597196	9.002982882
10455	11.60521247	9.002441334
10456	11.60433857	9.001847229
10457	11.60343497	9.001308799
10458	11.60205733	9.000402064
10459	11.60118744	8.999622632
10460	11.59961926	8.998233206
10461	11.59869829	8.997435452
10462	11.59708769	8.996294993
10463	11.5964977	8.996029588
10464	11.59580725	8.995400596
10465	11.5949883	8.995017147
10466	11.59390258	8.994231355
10467	11.59133364	8.992470961
10468	11.59039441	8.991690074
10469	11.58943512	8.990698682
10470	11.58849611	8.990103653
10471	11.58631468	8.988520252
10472	11.58552385	8.98783254
10473	11.58475254	8.987133287
10474	11.58404645	8.986584714
10475	11.58302598	8.985591762
10476	11.58199706	8.984973533
10477	11.58098869	8.983866808
10478	11.57932075	8.982225303
10479	11.57736013	8.981181577
10480	11.57613825	8.980120086
10481	11.57461668	8.978891676
10482	11.57344784	8.978099008
10483	11.5725516	8.977198343
10484	11.57132043	8.976337165
10485	11.5698853	8.975401115
10486	11.56785608	8.9743755
10487	11.56659744	8.973666785
10488	11.56591666	8.973194249
10489	11.56456904	8.971955044
10490	11.56377212	8.971246552
10491	11.56355879	8.971115743
10492	11.56202375	8.969828881
10493	11.56080777	8.968686645
10494	11.55930148	8.967454233
10495	11.55859227	8.967082621
10496	11.55797177	8.966581765
10497	11.55670112	8.965620434
10498	11.55556005	8.964675814
10499	11.55395327	8.963711572
10500	11.5533253	8.963455876
10501	11.55240389	8.962573618
10502	11.55105113	8.96156656
10503	11.54905112	8.960402658
